0.9962336421012878,0.9999989867210388,0.9956643581390381,0.9998700022697449,0.9995272159576416,0.9999960064888,0.9990752339363098,0.9999909400939941,0.9919957518577576,0.9998572468757629,-33.625,0,1.0,-61.848365783691406,-64.22999231889844,12.25,-63.63005714304745,11.125,-63.5675641912967,3.625,-63.46104002464563,-29.625,-63.38787085656077,11.125
0.900648832321167,0.9999695420265198,0.9475355744361877,0.9995000958442688,0.995455801486969,0.999982476234436,0.9945814609527588,0.9999663233757019,0.9766553640365601,0.9997639060020447,-34.0,0,0.9999998211860657,-53.68376541137695,-55.91769429855049,-45.875,-55.48176920693368,-31.375,-55.410341563634574,-2.25,-55.35669598495588,-19.625,-55.28311571665108,-26.125
0.9237288236618042,0.9996288418769836,0.9453633427619934,0.9995713233947754,0.9960622787475586,0.999993622303009,0.9955675005912781,0.9999908208847046,0.9803043603897095,0.9999202489852905,-32.125,0,0.9999998807907104,-79.1687240600586,-81.65076592192054,19.25,-80.9099173778668,12.125,-80.78180224820971,13.0,-80.72574620321393,9.875,-80.65395415201783,0.75
0.9278969168663025,0.999644935131073,0.94893878698349,0.9990511536598206,0.9959206581115723,0.9999843835830688,0.9953696131706238,0.9999693036079407,0.9801498651504517,0.9998419880867004,-34.375,1,1.0000001192092896,-44.525516510009766,-45.9656795989722,-26.0,-45.76861571636982,-10.375,-45.788302269764245,-1.25,-45.676957433111966,5.75,-45.60643506702036,-2.125
0.9174087643623352,0.9999020099639893,0.9595018029212952,0.9989414215087891,0.9971922039985657,0.9999905824661255,0.9963880777359009,0.9999892115592957,0.9821088314056396,0.9999350905418396,-32.5,0,1.0,-47.784461975097656,-49.76510840281844,-39.0,-49.525671866722405,-10.625,-49.42098326329142,-3.75,-49.363414883613586,-3.375,-49.25022009573877,-2.5
0.9140167236328125,0.9989321827888489,0.9469584226608276,0.9997110366821289,0.995807409286499,0.9999948143959045,0.9955017566680908,0.9999898672103882,0.9845823049545288,0.9999603033065796,-30.0,0,1.0000001192092896,-69.79207611083984,-72.18196566030383,-7.5,-71.48916055541486,-11.125,-71.42129938676953,-12.875,-71.33607261627913,8.625,-71.30826677381992,-4.5
0.9068536162376404,0.9992703795433044,0.9510003328323364,0.999411940574646,0.9962249398231506,0.9999909996986389,0.9959153532981873,0.999981701374054,0.9803881049156189,0.9998666048049927,-33.875,0,0.9999998807907104,-68.80970764160156,-71.00968056358397,-10.625,-70.51334911212325,-37.875,-70.47818813379854,-4.625,-70.42671789694577,5.375,-70.38665633834898,-1.125
0.909969687461853,0.9999319911003113,0.9472264647483826,0.9994306564331055,0.9959805011749268,0.9999927878379822,0.9959312677383423,0.9999827742576599,0.9823809266090393,0.9998345375061035,-31.125,1,1.0,-30.935644149780273,-32.427315971814096,-19.375,-32.33332667546347,-3.75,-32.26560726296157,-30.375,-32.27264173515141,-10.0,-32.193818390369415,4.625
0.9403631091117859,0.9998703598976135,0.954178512096405,0.9998404383659363,0.9969944953918457,0.9999911785125732,0.9960029125213623,0.9999860525131226,0.9835675954818726,0.9998658895492554,-28.75,1,1.0,-38.45488739013672,-40.05102728586644,14.125,-39.78368223551661,-9.375,-39.68037192337215,-8.25,-39.60691891424358,2.125,-39.43150179833174,2.125
0.9492595195770264,0.9998548626899719,0.9474411606788635,0.9997145533561707,0.9959810972213745,0.999993622303009,0.9963255524635315,0.9999924898147583,0.9890950322151184,0.999989926815033,-26.875,0,1.0,-197.36795043945312,-199.9974535200745,8.25,-198.9908361490816,18.5,-198.4709677072242,17.75,-198.54948642104864,16.375,-198.2425675559789,17.625
