0.5754936933517456,0.8084209561347961,0.6065931916236877,0.7583473324775696,0.060712870210409164,-0.10082001239061356,0.04012666270136833,0.19158963859081268,0.04439506679773331,0.050789881497621536,0.019689248874783516,-0.010484200902283192,0.024776849895715714,0.06385746598243713,-54.125,0,0.9942808747291565,-501.71630859375,-505.888256855309,-37.5,-503.6961882878095,-2.375,-503.4173263600096,7.125,-503.24478524085134,-10.5,-503.362379594706,-8.875,-503.30969723686576,2.875,-503.2880690249149,3.75,-503.1109459185973,-3.125,-503.1071795495227,-0.25,-503.03033277671784,-3.375,-503.0184729350731,-3.0,-502.9777286630124,-3.375,-503.0090359104797,-1.375,-503.04940459504724,-3.25,-503.057624601759,-1.75,-502.8604124393314,-3.0,-502.71582146640867,-3.5,-502.5510923312977,-2.75,-502.4805808025412,-3.75,-502.42727518454194,-2.5,-502.3667287887074,-4.25,-502.3383874723222,-3.25,-502.3157820489723,-5.75,-502.2840098878369,-3.0,-502.26637990539894,-6.0,-502.24513421743177,-4.75,-502.22212404734455,-7.125,-502.2269764316734,-3.0,-502.21913654194213,-9.625,-502.2809501509182,-2.25,-503.4093735534698,-8.375,-503.00313221104443,-3.25,-503.1457272544503,-6.625,-502.9243739861995,-4.375,-502.54757030215114,-8.25,-502.33399755880237,-9.5,-502.2326976233162,-10.25,-502.1761157452129,-12.375,-502.156130986521,-13.75,-502.10694987885654,-15.375,-502.0947923474014,-16.0,-502.0782312178053,-16.625,-502.05931548727676,-16.25,-502.03972323355265,-17.25,-502.0277687936323,-16.5,-502.01067376555875,-17.5,-501.9944630182581,-18.5,-501.9844301450066,-18.625,-501.98277270630933,-18.25,-501.96290215454064,-19.625
-0.5140661597251892,0.9093276858329773,-0.40030568838119507,0.908272385597229,-0.15026064217090607,0.48454907536506653,-0.08710229396820068,-0.27360209822654724,0.018985169008374214,-0.019750772044062614,-0.04473961889743805,0.11577605456113815,-0.09509304910898209,0.09598182886838913,-59.25,0,0.9967718124389648,-525.0928955078125,-529.3971380144358,-4.375,-527.2102956268936,11.75,-526.8687396645546,-18.625,-526.7456063004211,-13.5,-526.5979296714067,5.125,-526.4472337467596,-9.875,-526.3878072532825,4.125,-526.2544148657471,1.125,-526.3832011842169,-1.5,-526.0468330094591,1.125,-525.9647883642465,-1.25,-525.9336944506504,1.875,-526.0228776135482,1.25,-526.2269695079885,3.5,-527.9616055106744,0.625,-526.4908850858919,-0.125,-526.0257542179897,-1.75,-525.8401927282102,-3.5,-525.7487551358063,-1.25,-525.6537128400523,-3.375,-525.598474893719,-5.0,-525.5327966371551,-6.75,-525.4937640442513,-7.625,-525.4638173331041,-6.5,-525.4303856519982,-7.5,-525.4148424359737,-8.25,-525.3869613348506,-9.25,-525.3762307723518,-9.5,-525.3442016685149,-10.5,-525.3296511733206,-11.125,-525.3079531647963,-11.375,-525.296832781285,-11.75,-525.2842644656776,-11.875,-525.2801625474822,-12.0,-525.2699830312049,-13.25,-525.2559229658218,-13.75,-525.2522258780664,-13.375,-525.2448100335896,-13.625,-525.2358287910465,-13.5,-525.2288833832135,-13.75,-525.220150649664,-13.5,-525.219843074854,-13.875,-525.2121653173235,-14.25,-525.212206902157,-13.875,-525.2082639939035,-14.125,-525.1987258311128,-14.375,-525.1957976936246,-14.25,-525.191635866242,-14.375,-525.1854757154069,-14.5,-525.1821049107821,-14.125
-0.7114109992980957,-0.31039759516716003,-0.65050208568573,0.3848643898963928,-0.17389659583568573,-0.350952684879303,-0.05592722445726395,0.22702522575855255,-0.1265225112438202,0.1353495717048645,-0.19686780869960785,0.08554577082395554,-0.10183866322040558,0.4021160900592804,-61.0,0,0.9975072145462036,-406.0091247558594,-410.44528211839497,10.125,-408.3449121117592,15.25,-407.717723778449,21.625,-407.7002351023257,21.0,-407.4780353102833,12.0,-407.63962354138494,5.875,-407.4109387709759,11.75,-407.70237863622606,17.125,-407.5595723935403,10.125,-407.69169681798667,14.875,-407.3296943306923,10.75,-407.14877417497337,13.0,-406.9521700316109,11.25,-406.8580450406298,12.5,-406.75954382983036,10.25,-406.6770525104366,12.0,-406.5921480692923,8.625,-406.5354178834241,8.875,-406.488046688959,6.375,-406.4751066644676,6.375,-406.42768351896666,5.375,-406.39651945163496,3.75,-406.3785126027651,2.375,-406.3549139307579,0.875,-406.3415614941623,0.875,-406.31649419048335,0.125,-406.3131563094212,0.0,-406.2821225579828,-1.0,-406.27713135816157,-1.0,-406.26346973411273,-1.375,-406.25310790829826,-1.625,-406.2430403914768,-2.75,-406.23729815450497,-2.5,-406.219289427856,-2.875,-406.2176026751986,-3.0,-406.2130119090434,-3.75,-406.20558919227915,-4.0,-406.1979700351949,-4.0,-406.19299932423746,-4.5,-406.17879426752916,-5.75,-406.17441795399645,-6.25,-406.17095824488206,-6.875,-406.1632785060792,-6.875,-406.1587414246169,-7.0,-406.1525648822426,-7.25,-406.1494058246026,-7.625,-406.14588833454764,-7.375,-406.14275045954855,-7.875,-406.135009859805,-8.0,-406.1329016983509,-8.625
-0.6854934096336365,0.8109983205795288,-0.45292553305625916,0.17119504511356354,-0.0734725371003151,0.16429519653320312,-0.07696955651044846,-0.2509663999080658,-0.04557650536298752,-0.10978688299655914,0.08937817811965942,0.018702367320656776,0.0431583933532238,0.42621034383773804,-51.25,1,0.9956836104393005,-641.5106201171875,-644.2202330455184,19.625,-642.8073445810005,16.25,-642.569122155197,-4.125,-642.5942382803187,10.25,-642.5201588966884,16.0,-642.4531488274224,16.5,-642.4043421261013,17.625,-642.3325625117868,14.0,-642.1595643381588,5.125,-642.1366708716378,7.875,-642.0746157444082,8.25,-642.0054885162972,5.875,-641.9652317808941,4.75,-641.9456810997799,6.25,-641.9069413458928,5.75,-641.9365139231086,5.0,-641.8671929771081,4.875,-641.8643664738629,4.25,-641.8486461667344,4.25,-641.8384038631339,4.625,-641.8027601479553,4.125,-641.799984207144,3.5,-641.783370193094,3.5,-641.7733774753287,3.625,-641.7713478315854,3.125,-641.7625368878944,3.5,-641.7522347182967,2.25,-641.7453957019607,2.125,-641.7488374945242,2.25,-641.7329129891004,1.875,-641.7302828805987,1.875,-641.7202575923875,1.0,-641.7138157676673,0.875,-641.708608586574,1.0,-641.7083766064607,1.0,-641.7070780911017,0.625,-641.7057326636277,0.75,-641.6990610506618,0.375,-641.6853416935774,-0.125,-641.6831373409368,0.125,-641.6796013178537,-0.375,-641.6766007606639,-0.875,-641.6773132109083,-0.875,-641.6666645699879,-1.125,-641.6672701335046,-1.25,-641.6649940010393,-1.625,-641.6598421174567,-1.875,-641.6657615120057,-1.125,-641.6573298988515,-2.125,-641.6531191862305,-2.125
-0.6980070471763611,0.8026799559593201,0.11124322563409805,0.8587658405303955,-0.07473967224359512,0.2615109086036682,-0.06044118106365204,-0.10427066683769226,-0.07495712488889694,-0.16713839769363403,-0.01857227459549904,-0.25388121604919434,-0.34990233182907104,-0.4130154848098755,-77.125,0,0.995202898979187,-471.40875244140625,-475.2075314670801,21.125,-473.50286537222564,13.5,-472.9629191183485,5.375,-472.8909749351442,15.125,-472.7039876654744,-6.375,-472.7039021416567,18.25,-472.6507204081863,13.375,-472.46462205797434,4.375,-472.4042942635715,10.125,-472.4781798780896,3.125,-472.67617133772,7.0,-473.83401860669255,-2.125,-472.903582025785,5.75,-472.5605721445754,6.5,-472.6439167773351,3.0,-472.1785016725771,6.0,-472.0139882133808,5.875,-471.96083254157566,5.625,-471.8662678524852,4.5,-471.8096093653003,4.375,-471.7791132138809,3.0,-471.7617761681322,4.0,-471.7583213793114,4.625,-471.77373951498885,4.0,-471.7260857623769,4.625,-471.6709813112975,2.25,-471.6797360103228,3.375,-471.64234255597694,2.125,-471.62861213076394,2.625,-471.61190020717913,2.5,-471.6060793681536,2.125,-471.5957825561636,1.75,-471.58393123722635,1.25,-471.5760218235373,0.25,-471.5718259822752,0.5,-471.5612071532232,-0.375,-471.5539073366381,0.5,-471.5533160349005,-0.25,-471.5457135998877,0.25,-471.5421209076012,-0.125,-471.5417228147853,0.125,-471.53454862379294,0.0,-471.53126015496673,0.0,-471.5191832949349,0.0,-471.52001068665413,0.25,-471.51745589832717,0.0,-471.51170804788126,-0.125,-471.50741996173747,-0.25,-471.5043043263868,-0.375,-471.5036883777793,-0.5
-0.6461195945739746,-0.8096964359283447,-0.6479710936546326,0.25424396991729736,-0.18612730503082275,-0.5407928228378296,-0.14557120203971863,-0.186032235622406,-0.16118893027305603,-0.3081410229206085,-0.19514155387878418,-0.07288070768117905,-0.11049148440361023,0.2875578999519348,-52.875,0,0.9940999150276184,-811.3065795898438,-816.2184816990048,23.625,-814.0081705506891,12.625,-813.2428421871737,-24.125,-813.0464961370453,21.5,-812.8013064586557,-10.75,-812.8430679393932,8.875,-812.6498042503372,-2.375,-812.7163398596458,14.375,-812.6715459581465,7.0,-812.7933146124706,11.125,-812.6406160395127,5.375,-812.8149190507829,11.625,-812.5358362663537,7.75,-812.7064116392285,12.0,-812.3440220225602,7.625,-812.2614636882208,11.75,-812.1624985381495,7.125,-812.1200341344811,10.375,-812.0776237146929,4.375,-812.0516154258512,9.875,-812.0476116347127,4.5,-812.0118931219913,4.25,-812.0742893998977,3.125,-812.3067033798434,1.5,-812.4275075991172,1.0,-812.0213911400642,4.75,-811.8855723473243,3.25,-811.714338010177,-0.25,-811.6762435553828,-0.875,-811.6620349194854,-2.25,-811.6191467150347,-2.0,-811.6001368233701,-3.375,-811.5858539958717,-3.5,-811.5691011813469,-3.375,-811.5587997623952,-3.75,-811.5405024186475,-4.625,-811.5341420753975,-5.0,-811.5147901910823,-5.5,-811.5051520771813,-5.875,-811.4982763041044,-4.875,-811.4913163553574,-5.375,-811.4803017875529,-5.625,-811.4809162651072,-6.625,-811.4696624609642,-6.625,-811.4616146847839,-6.5,-811.456515184429,-7.0,-811.4528011603397,-7.0,-811.4459040770889,-7.375,-811.442940760171,-7.375,-811.4380857545766,-7.25
-0.4601200222969055,-0.08913292735815048,-0.4929713010787964,-0.5163783431053162,-0.21833179891109467,0.4249343276023865,-0.045470014214515686,0.4222574830055237,-0.14043091237545013,0.39878031611442566,-0.2007570117712021,0.27462512254714966,-0.0342266745865345,0.2962990701198578,-61.75,0,0.9959313273429871,-465.42926025390625,-470.88576846942306,-24.625,-468.1181757459417,23.0,-467.3281938312575,18.625,-467.1465090839192,5.125,-466.96576731838286,-7.625,-466.8969544493593,4.625,-466.8839248670265,3.375,-466.7081327158958,8.625,-466.7126221815124,-0.75,-466.8677964331582,6.375,-466.6021325166803,4.375,-466.8317600172013,5.625,-466.75750831514597,4.5,-466.92780292313546,8.25,-466.6025169645436,5.0,-466.4244872312993,7.625,-466.2290436311159,5.375,-466.17046750802547,8.25,-466.0422368540894,4.625,-465.9873706656508,3.625,-465.95997227728367,2.75,-465.90819599526003,2.125,-465.8890639723977,1.875,-465.8794947528513,1.125,-465.842016717419,1.25,-465.80985066189896,-0.5,-465.79728858708404,-0.625,-465.8044557280373,-0.25,-465.7676147057209,-0.875,-465.74948798667174,-1.25,-465.7505357938353,-0.75,-465.7263071318157,-2.375,-465.713106379495,-2.375,-465.696893945802,-3.625,-465.6915595619939,-5.0,-465.6802719842526,-4.625,-465.69824368099216,-4.5,-465.6666204444482,-4.75,-465.6692443677457,-4.0,-465.6797582600266,-5.625,-465.64779187570093,-5.875,-465.63988856785,-6.125,-465.6239950946183,-7.375,-465.6301634895499,-6.5,-465.6163393192692,-8.125,-465.6134221033426,-7.625,-465.6141648803605,-7.375,-465.6037527846056,-8.25,-465.59988614945905,-8.75,-465.5978855738649,-8.875
-0.7109200954437256,-0.5228793025016785,-0.4209064841270447,0.2938179075717926,-0.0661243423819542,0.04682740941643715,-0.05222823843359947,0.11473339051008224,0.003919374663382769,0.1231214627623558,0.020769454538822174,0.32698073983192444,-0.003557824296876788,0.3686343729496002,-56.75,1,0.9937540888786316,-661.9275512695312,-664.0244340179488,19.0,-663.1912752268836,14.5,-662.9651011829264,16.375,-662.9104588720948,10.75,-662.7957013482228,6.5,-662.7889541597106,7.0,-662.6658371803351,12.25,-662.5368428071961,4.625,-662.4823345360346,5.375,-662.5103575319517,4.0,-662.3688656874001,6.0,-662.3042381377891,2.75,-662.2794176184107,4.375,-662.2587256976403,5.0,-662.2313801131677,3.5,-662.2057726741768,2.75,-662.1853080604924,1.875,-662.1723980795359,1.875,-662.1718123535393,1.25,-662.159683756181,1.5,-662.1467829026515,1.625,-662.1379481034819,1.375,-662.1291523912223,0.5,-662.122193511459,-0.125,-662.1164668926504,0.25,-662.1060739858076,-0.25,-662.1080337219173,-0.25,-662.0988904391415,-0.375,-662.0894774383632,-1.0,-662.0885129855014,-1.25,-662.0811335476465,-1.125,-662.0728362880764,-1.75,-662.0717814220116,-1.75,-662.0669806962833,-1.5,-662.0658607735531,-1.5,-662.0584006900317,-1.875,-662.0575979768182,-1.75,-662.0512415549019,-2.625,-662.0490540467435,-2.625,-662.0453251844738,-2.625,-662.0423242451507,-2.875,-662.0412439180072,-3.125,-662.0342554135132,-3.375,-662.0349324152921,-3.5,-662.0318521940499,-3.875,-662.0290808646823,-3.875,-662.0258553287713,-3.75,-662.0222059517982,-3.875,-662.0214132458204,-3.75,-662.0163749275962,-5.5
-0.2397230863571167,-0.20204651355743408,-0.2780841290950775,-0.558307409286499,-0.048591192811727524,-0.16690519452095032,-0.08515694737434387,-0.07672543078660965,-0.08383475244045258,-0.017569297924637794,-0.1744956523180008,-0.08961305022239685,-0.2601379156112671,-0.030434628948569298,-53.25,1,0.9972801804542542,-695.8785400390625,-698.1816668733954,30.5,-697.8127968953922,16.625,-697.0962810893543,24.375,-696.9452802422456,13.125,-696.8886998994276,18.375,-696.6974584283307,14.5,-696.6432183389552,20.0,-696.4955782019533,17.5,-696.4310965191107,16.125,-696.3546962186228,14.25,-696.3384374990128,16.125,-696.3259136085398,15.5,-696.2678351416253,13.75,-696.2381096603349,14.875,-696.2131675232667,14.375,-696.2109610731713,14.5,-696.1910096784122,14.125,-696.1761046727188,14.5,-696.1618086015806,13.875,-696.176250987337,14.5,-696.1296844820026,13.375,-696.1298877763329,13.5,-696.1188223648351,13.125,-696.1065671775723,12.75,-696.1094834937248,12.875,-696.1031114236685,12.75,-696.08679307485,12.25,-696.0840767126065,11.625,-696.0782053897856,11.625,-696.065840259078,11.0,-696.0693917511962,11.0,-696.0537867987296,10.875,-696.0487634093734,10.625,-696.052777774632,10.375,-696.0408711297205,10.0,-696.0457205809653,10.125,-696.0315887464676,9.625,-696.0292282345472,9.625,-696.0347324552131,10.0,-696.015542382258,8.875,-696.0187583471998,8.875,-696.0135423489846,9.0,-696.0173955793143,9.125,-696.0065292124636,8.125,-696.0016272930079,7.875,-695.9990224360954,7.125,-696.001803468971,7.75,-695.9943317611469,7.5,-695.9964060694329,7.625,-695.9962443262339,8.25
0.06504002213478088,-0.4618861973285675,-0.10936478525400162,0.5534290075302124,-0.17940326035022736,0.5664341449737549,-0.07793666422367096,-0.010347628965973854,-0.1273067444562912,0.019218506291508675,-0.14418095350265503,-0.011475039646029472,0.07385477423667908,0.3289543390274048,-71.75,0,0.05576632171869278,-1113.0738525390625,-1115.7935506217182,24.25,-1115.2077495474368,29.0,-1114.4497863957658,29.0,-1114.236533404328,30.0,-1114.1057866821066,31.25,-1114.4696344714612,28.0,-1114.2485587783158,28.25,-1114.1121510248631,29.625,-1113.936212096829,30.625,-1113.9410354783759,27.0,-1113.919381011743,29.75,-1114.178646386601,29.125,-1114.0176122551784,29.125,-1114.08530754596,24.375,-1114.0127941626124,28.875,-1114.0943551873788,28.0,-1113.9315875740722,29.625,-1113.6692992108874,26.75,-1113.494846246438,25.375,-1113.442916423548,23.75,-1113.414643621305,21.625,-1113.3837106802966,20.25,-1113.3592678243294,19.875,-1113.3421618422726,18.0,-1113.3273401190527,17.25,-1113.3132946904516,15.875,-1113.308137007407,15.875,-1113.2918198334519,15.5,-1113.28976118844,15.25,-1113.2709754671669,14.75,-1113.2604840849526,14.25,-1113.2599429500988,14.125,-1113.2471393194282,13.625,-1113.242623365135,13.375,-1113.2402103317436,13.375,-1113.2336127670715,12.5,-1113.2334341098322,12.0,-1113.224973855482,11.625,-1113.216780452989,11.0,-1113.2206757525564,11.5,-1113.2126991415862,11.0,-1113.2066873269505,10.5,-1113.205584972282,10.5,-1113.2031250450527,10.625,-1113.194273939007,9.875,-1113.194871102227,10.0,-1113.1895834539318,9.5,-1113.1874059109832,8.75,-1113.1876243600855,9.125,-1113.179082726594,8.75
