0.17907944321632385,0.11555555462837219,0.0,0.17499999701976776,0.0,0.1679999977350235,0.0,0.2547619044780731,0.0,0.0,0.0
0.06076831370592117,0.04444444552063942,0.0,0.014999999664723873,0.0,0.05849999934434891,0.0,0.08968254178762436,0.0,0.0,0.0
0.042866818606853485,0.02666666731238365,0.0,0.019166667014360428,0.0,0.028833333402872086,0.0,0.12063492089509964,0.0,0.0,0.0
0.04196368157863617,0.035555556416511536,0.0,0.05000000074505806,0.0,0.0273333340883255,0.0,0.11448412388563156,0.0,0.0,0.0
0.04967261105775833,0.02222222276031971,0.0,0.01666666753590107,0.0,0.04695833474397659,0.0,0.07698412984609604,0.0,0.0,0.0
0.06076831370592117,0.06222222372889519,0.0,0.07750000059604645,0.0,0.04833333194255829,0.0,0.12242063134908676,0.0,0.0,0.0
0.058478210121393204,0.008888889104127884,0.0,0.019999999552965164,0.0,0.04912500083446503,0.0,0.12063492089509964,0.0,0.0,0.0
0.1026352271437645,0.07999999821186066,0.0,0.04416666552424431,0.0,0.09829166531562805,0.0,0.14920635521411896,0.0,0.0,0.0
0.11766603589057922,0.031111111864447594,0.0,0.0533333346247673,0.0,0.11033333092927933,0.0,0.18432539701461792,0.0,0.0,0.0
0.1521788239479065,0.04444444552063942,0.0,0.10833333432674408,0.0,0.15145833790302277,0.0,0.18710316717624664,0.0,0.0,0.0
0.1752733588218689,0.18222221732139587,0.0,0.18000000715255737,0.0,0.16758333146572113,0.0,0.2291666716337204,0.0,0.0,0.0
0.20678643882274628,0.017777778208255768,0.0,0.1808333396911621,0.0,0.19583334028720856,0.0,0.295634925365448,0.0,0.0,0.0
0.20381899178028107,0.06222222372889519,0.0,0.1899999976158142,0.0,0.19337500631809235,0.0,0.2849206328392029,0.0,0.0,0.0
