0.29280516505241394,0.9256544709205627,0.12044593691825867,-0.29579222202301025,-0.028439629822969437,0.12390885502099991,0.030016357079148293,0.09292665868997574,-0.16760152578353882,-0.3025018870830536,-55.125,0,0.9929170608520508,-278.1178894042969,-281.92356991767883,2.25,-279.78502763807774,-0.125,-279.5446074604988,-14.625,-279.43886525928974,8.5,-279.3192518800497,-12.0
-0.5081611275672913,0.8357399702072144,-0.1354459971189499,-0.4455662965774536,-0.12704133987426758,-0.3409636318683624,-0.11220142245292664,-0.08978332579135895,-0.02077564410865307,0.32404497265815735,-69.125,0,0.9975650310516357,-258.6099853515625,-262.13129991292953,11.25,-260.16578947007656,-9.625,-259.91990001499653,-13.375,-259.76439183205366,13.625,-259.6418160572648,3.5
-0.5743176937103271,-0.8750166296958923,-0.18242132663726807,0.23167315125465393,-0.1675558239221573,0.1776033490896225,-0.12352646142244339,0.26936522126197815,-0.20378196239471436,0.09413536638021469,-48.625,0,0.9992453455924988,-399.2590026855469,-403.08092802762985,11.375,-400.9909955561161,6.625,-400.6834370046854,3.125,-400.54236510396004,4.375,-400.44172259420156,3.5
-0.17060087621212006,-0.6626386642456055,-0.1558765172958374,-0.2885822653770447,-0.014135063625872135,0.012614511884748936,0.07291913032531738,0.20180261135101318,0.10538526624441147,0.23329401016235352,-49.875,1,0.9977349042892456,-147.26087951660156,-148.92930756509304,-15.0,-148.42246782779694,1.75,-148.1013227030635,2.875,-147.95396005362272,3.25,-147.8925437927246,3.0
-0.5719299912452698,0.7590331435203552,-0.24995601177215576,0.4233248233795166,-0.15337955951690674,0.06374485790729523,-0.09732551872730255,0.22946545481681824,-0.20192450284957886,0.10157109797000885,-52.625,0,0.999204158782959,-156.64889526367188,-159.17634113132954,6.5,-158.0740289390087,8.375,-157.76674050092697,10.625,-157.65962301939726,14.125,-157.56442142277956,7.625
-0.48196110129356384,-0.4944431185722351,-0.35681602358818054,-0.05646707862615585,-0.11377366632223129,0.10953220725059509,-0.21153609454631805,-0.11764153093099594,-0.1939215064048767,0.01882583647966385,-47.5,0,0.9990794658660889,-272.87451171875,-276.53161603212357,-1.75,-274.55630011856556,-1.375,-274.3586883097887,-4.375,-274.24372747540474,2.375,-274.13005170226097,-1.0
-0.5484955310821533,-0.932366669178009,-0.26466941833496094,0.04104074835777283,-0.10215660184621811,0.30609193444252014,-0.11102044582366943,0.3725959062576294,-0.1865595579147339,0.11713702231645584,-51.875,0,0.9975422620773315,-274.6593017578125,-278.608540058136,10.25,-276.46082323789597,-6.25,-276.09733076393604,-2.125,-276.00189070403576,1.25,-275.8483556881547,-1.5
-0.5780611634254456,0.5731446146965027,-0.05195697769522667,0.02601238712668419,-0.08150360733270645,0.174315944314003,-0.02424456924200058,0.17373539507389069,0.006324474234133959,0.3401526212692261,-60.625,1,0.9973534345626831,-151.7810821533203,-153.81282472610474,-3.875,-153.0663047283888,-2.875,-152.8159782141447,16.75,-152.62439472973347,5.375,-152.5098072066903,10.125
-0.11143539845943451,-0.4722917377948761,-0.21203245222568512,0.17879489064216614,-0.10473792254924774,0.2905745506286621,-0.06554782390594482,0.29566165804862976,-0.053573332726955414,0.1926552951335907,-50.125,1,0.9974140524864197,-146.14788818359375,-148.202430665493,6.875,-147.1851690262556,10.625,-146.944369725883,11.5,-146.88551062345505,12.875,-146.7533575296402,12.625
-0.17465095221996307,0.015615789219737053,-0.06151387840509415,0.19774824380874634,-0.10357267409563065,-0.19236873090267181,-0.029190486297011375,0.12498485296964645,-0.005134518723934889,0.230699360370636,-58.125,0,0.3671590983867645,-152.78372192382812,-155.13397547602654,11.625,-154.1691332012415,15.5,-153.75357688963413,12.75,-153.73995710909367,10.5,-153.60314079374075,12.375
0.20382286608219147,0.8558169007301331,-0.03758371248841286,-0.4411318302154541,-0.14180594682693481,-0.26671865582466125,-0.100003182888031,-0.13238701224327087,-0.17403201758861542,-0.32223284244537354,-70.375,0,0.997713565826416,-153.07546997070312,-156.3274920731783,-4.0,-154.4584780037403,9.75,-154.12314503639936,9.625,-154.12878692895174,11.0,-153.94235349074006,5.0
-0.40092089772224426,-0.951812207698822,-0.04649783670902252,-0.08212120831012726,-0.11456985771656036,-0.23737485706806183,-0.134283646941185,-0.38662096858024597,-0.2382042407989502,-0.4211909770965576,-30.5,1,0.9991609454154968,-216.3558807373047,-218.58910630643368,11.375,-217.78764943778515,12.75,-217.42847178131342,14.75,-217.35002759844065,15.0,-217.122701972723,14.0
-0.10242743045091629,-0.7623401284217834,-0.08008226007223129,-0.18288563191890717,-0.0579988956451416,0.39981698989868164,0.17318736016750336,0.6482676267623901,0.21657893061637878,0.7286332845687866,-51.75,1,0.9990233778953552,-181.9114227294922,-184.15877470374107,4.5,-183.16297436505556,9.375,-182.8135316222906,7.125,-182.80601879954338,9.0,-182.75165799632668,5.25
-0.17876166105270386,0.512069582939148,0.0372433178126812,-0.3998088538646698,-0.06152923032641411,-0.3912854492664337,-0.17756542563438416,-0.18552593886852264,-0.049177709966897964,-0.005656667053699493,-56.625,1,0.9991108179092407,-286.45367431640625,-288.8152868002653,6.375,-287.6972504854202,11.75,-287.2657367885113,10.375,-287.0636089518666,11.375,-286.94606802612543,14.0
-0.4026421308517456,-0.5872854590415955,-0.09845378994941711,0.3489941954612732,-0.09352182596921921,0.21051688492298126,-0.11084069311618805,0.1873636096715927,-0.0933375433087349,0.18339549005031586,-55.375,1,0.9987491965293884,-159.17977905273438,-161.69350230693817,8.0,-160.44423954188824,9.125,-159.95008342713118,7.5,-159.86426220834255,8.5,-159.7943872064352,7.75
-0.07183990627527237,2.2615877242060378e-05,-0.15403109788894653,0.1191282793879509,-0.05553502216935158,0.24550138413906097,-0.07164213806390762,0.16756105422973633,-0.24240319430828094,-0.21436308324337006,-58.125,0,0.9978501796722412,-156.29672241210938,-159.32384848594666,14.5,-157.86724063754082,12.125,-157.45918102934957,7.0,-157.4006319977343,12.125,-157.15741547383368,10.5
-0.5076010227203369,0.13227973878383636,-0.012932438403367996,0.013533659279346466,-0.11857335269451141,-0.0924232006072998,0.01175458449870348,0.048895012587308884,-0.019755041226744652,0.06853416562080383,-61.375,0,0.9975724816322327,-139.11734008789062,-141.94740544259548,17.25,-140.42601435631514,16.875,-140.22642809152603,6.75,-140.2654492110014,9.75,-140.15544360131025,6.25
-0.5525152087211609,-0.832500696182251,-0.14203433692455292,0.37830907106399536,-0.09313391894102097,0.07858232408761978,-0.0671444833278656,0.2304202765226364,0.04864221066236496,0.6281244158744812,-54.0,1,0.9993125796318054,-155.0179443359375,-157.24489875137806,15.5,-156.16668266057968,23.375,-155.83614192903042,20.875,-155.82061327248812,21.0,-155.67334283143282,19.875
